year,state,County,State Code,Deaths,Population
2013,AR,"Washington County, AR",5,18,216410
2013,AR,"White County, AR",5,19,78483
2013,CA,"Alameda County, CA",6,148,1578891
2013,CA,"Butte County, CA",6,28,222090
2013,CA,"Calaveras County, CA",6,11,44515
2013,CA,"Contra Costa County, CA",6,95,1094205
2013,CA,"El Dorado County, CA",6,16,181737
2013,CA,"Fresno County, CA",6,96,955272
2013,CA,"Humboldt County, CA",6,16,134493
2013,CA,"Kern County, CA",6,104,864124
2013,CA,"Lake County, CA",6,13,63860
2013,CA,"Los Angeles County, CA",6,740,10017068
2013,CA,"Madera County, CA",6,20,152389
2013,CA,"Mendocino County, CA",6,18,87192
2013,CA,"Merced County, CA",6,32,263228
2013,CA,"Monterey County, CA",6,50,428826
2013,CA,"Nevada County, CA",6,11,98200
2013,CA,"Orange County, CA",6,143,3114363
2013,CA,"Placer County, CA",6,27,367309
2013,CA,"Riverside County, CA",6,195,2292507
2013,CA,"Sacramento County, CA",6,140,1462131
2013,CA,"San Bernardino County, CA",6,186,2088371
2013,CA,"San Diego County, CA",6,221,3211252
2013,CA,"San Francisco County, CA",6,25,837442
2013,CA,"San Joaquin County, CA",6,74,704379
2013,CA,"San Luis Obispo County, CA",6,34,276443
2013,CA,"San Mateo County, CA",6,42,747373
2013,CA,"Santa Barbara County, CA",6,18,435697
2013,CA,"Santa Clara County, CA",6,80,1862041
2013,CA,"Santa Cruz County, CA",6,19,269419
2013,CA,"Shasta County, CA",6,27,178980
2013,CA,"Solano County, CA",6,54,424788
2013,CA,"Sonoma County, CA",6,25,495025
2013,CA,"Stanislaus County, CA",6,54,525491
2013,CA,"Tehama County, CA",6,14,63057
2013,CA,"Tulare County, CA",6,66,454143
2013,CA,"Ventura County, CA",6,83,839620
2013,CA,"Yolo County, CA",6,10,204593
2013,CO,"Adams County, CO",8,47,469193
2013,CO,"Arapahoe County, CO",8,56,607070
2013,CO,"Boulder County, CO",8,32,310048
2013,CO,"Delta County, CO",8,10,30483
2013,CO,"Denver County, CO",8,61,649495
2013,CO,"Douglas County, CO",8,33,305963
2013,CO,"El Paso County, CO",8,108,655044
2013,CO,"Fremont County, CO",8,13,46451
2013,CO,"Garfield County, CO",8,10,57302
2013,CO,"Jefferson County, CO",8,43,551798
2013,CO,"Larimer County, CO",8,30,315988
2013,CO,"Mesa County, CO",8,19,147554
2013,CO,"Pueblo County, CO",8,20,161451
2013,CO,"Weld County, CO",8,29,269785
2013,CT,"Fairfield County, CT",9,29,939904
2013,CT,"Hartford County, CT",9,44,898272
2013,CT,"Litchfield County, CT",9,14,186924
2013,CT,"New Haven County, CT",9,46,862287
2013,CT,"New London County, CT",9,17,274150
2013,DE,"Kent County, DE",10,23,169416
2013,DE,"New Castle County, DE",10,66,549684
2013,DE,"Sussex County, DE",10,13,206649
2013,DC,"District of Columbia, DC",11,71,646449
2013,FL,"Alachua County, FL",12,26,253451
2013,FL,"Bay County, FL",12,34,174987
2013,FL,"Brevard County, FL",12,96,550823
2013,FL,"Broward County, FL",12,168,1838844
2013,FL,"Charlotte County, FL",12,25,164736
2013,FL,"Citrus County, FL",12,31,139271
2013,FL,"Clay County, FL",12,20,196399
2013,FL,"Collier County, FL",12,29,339642
2013,FL,"Columbia County, FL",12,17,67543
2013,FL,"Duval County, FL",12,163,885855
2013,FL,"Escambia County, FL",12,50,305817
2013,FL,"Flagler County, FL",12,14,99956
2013,FL,"Hernando County, FL",12,29,174441
2013,FL,"Highlands County, FL",12,22,97616
2013,FL,"Hillsborough County, FL",12,140,1291578
2013,FL,"Indian River County, FL",12,22,141994
2013,FL,"Lake County, FL",12,29,308034
2013,FL,"Lee County, FL",12,71,661115
2013,FL,"Leon County, FL",12,38,281845
2013,FL,"Levy County, FL",12,11,39644
2013,FL,"Manatee County, FL",12,46,342106
2013,FL,"Marion County, FL",12,72,337362
2013,FL,"Martin County, FL",12,20,151263
2013,FL,"Miami-Dade County, FL",12,295,2617176
2013,FL,"Monroe County, FL",12,15,76351
2013,FL,"Nassau County, FL",12,16,75710
2013,FL,"Okaloosa County, FL",12,31,193811
2013,FL,"Orange County, FL",12,124,1225267
2013,FL,"Osceola County, FL",12,23,298504
2013,FL,"Palm Beach County, FL",12,170,1372171
2013,FL,"Pasco County, FL",12,62,475502
2013,FL,"Pinellas County, FL",12,116,929048
2013,FL,"Polk County, FL",12,76,623009
2013,FL,"Putnam County, FL",12,13,72577
2013,FL,"St. Johns County, FL",12,28,209647
2013,FL,"St. Lucie County, FL",12,40,286832
2013,FL,"Santa Rosa County, FL",12,22,161096
2013,FL,"Sarasota County, FL",12,38,390429
2013,FL,"Seminole County, FL",12,40,436041
2013,FL,"Sumter County, FL",12,13,107056
2013,FL,"Volusia County, FL",12,77,500800
2013,FL,"Walton County, FL",12,14,59807
2013,GA,"Bartow County, GA",13,11,101273
2013,GA,"Bibb County, GA",13,20,154721
2013,GA,"Carroll County, GA",13,17,112355
2013,GA,"Chatham County, GA",13,49,278434
2013,GA,"Cherokee County, GA",13,26,225106
2013,GA,"Clarke County, GA",13,10,121265
2013,GA,"Clayton County, GA",13,48,264220
2013,GA,"Cobb County, GA",13,73,717190
2013,GA,"Columbia County, GA",13,17,135416
2013,GA,"Coweta County, GA",13,14,133180
2013,GA,"DeKalb County, GA",13,98,713340
2013,GA,"Dougherty County, GA",13,12,92969
2013,GA,"Floyd County, GA",13,11,95821
2013,GA,"Forsyth County, GA",13,13,195405
2013,GA,"Fulton County, GA",13,136,984293
2013,GA,"Glynn County, GA",13,11,81508
2013,GA,"Gwinnett County, GA",13,78,859304
2013,GA,"Hall County, GA",13,24,187745
2013,GA,"Henry County, GA",13,25,211128
2013,GA,"Houston County, GA",13,21,147658
2013,GA,"Laurens County, GA",13,10,47999
2013,GA,"Liberty County, GA",13,15,64135
2013,GA,"Lowndes County, GA",13,25,112916
2013,GA,"Murray County, GA",13,11,39267
2013,GA,"Muscogee County, GA",13,35,202824
2013,GA,"Newton County, GA",13,13,102446
2013,GA,"Paulding County, GA",13,14,146950
2013,GA,"Richmond County, GA",13,26,202003
2013,GA,"Walton County, GA",13,10,85754
2013,HI,"Hawaii County, HI",15,12,190821
2013,HI,"Honolulu County, HI",15,18,983429
2013,ID,"Ada County, ID",16,42,416464
2013,ID,"Bannock County, ID",16,17,83249
2013,ID,"Bonneville County, ID",16,12,107517
2013,ID,"Canyon County, ID",16,27,198871
2013,ID,"Kootenai County, ID",16,21,144265
2013,ID,"Twin Falls County, ID",16,11,79957
2013,IL,"Champaign County, IL",17,11,204897
2013,IL,"Cook County, IL",17,577,5240700
2013,IL,"DuPage County, IL",17,30,932126
2013,IL,"Kane County, IL",17,15,523643
2013,IL,"Kankakee County, IL",17,10,112120
2013,IL,"Lake County, IL",17,35,703019
2013,IL,"LaSalle County, IL",17,11,112183
2013,IL,"McHenry County, IL",17,15,307409
2013,IL,"Madison County, IL",17,20,267225
2013,IL,"Peoria County, IL",17,27,188429
2013,IL,"St. Clair County, IL",17,47,266955
2013,IL,"Sangamon County, IL",17,16,199145
2013,IL,"Vermilion County, IL",17,12,80329
2013,IL,"Will County, IL",17,42,682829
2013,IL,"Williamson County, IL",17,12,66924
2013,IL,"Winnebago County, IL",17,33,290666
2013,IN,"Allen County, IN",18,59,363014
2013,IN,"Bartholomew County, IN",18,15,79587
2013,IN,"Clark County, IN",18,14,112938
2013,IN,"Delaware County, IN",18,11,117484
2013,IN,"Elkhart County, IN",18,16,200563
2013,IN,"Grant County, IN",18,10,69126
2013,IN,"Hamilton County, IN",18,16,296693
2013,IN,"Hendricks County, IN",18,12,153879
2013,IN,"Johnson County, IN",18,19,145535
2013,IN,"Lake County, IN",18,91,491456
2013,IN,"La Porte County, IN",18,18,111281
2013,IN,"Madison County, IN",18,18,130482
2013,IN,"Marion County, IN",18,211,928281
2013,IN,"Monroe County, IN",18,10,141888
2013,IN,"Morgan County, IN",18,10,69782
2013,IN,"Porter County, IN",18,15,166557
2013,IN,"St. Joseph County, IN",18,26,266709
2013,IN,"Tippecanoe County, IN",18,14,180174
2013,IN,"Vanderburgh County, IN",18,18,181398
2013,IN,"Vigo County, IN",18,17,108291
2013,IA,"Black Hawk County, IA",19,11,132546
2013,IA,"Linn County, IA",19,21,216111
2013,IA,"Polk County, IA",19,33,451677
2013,IA,"Pottawattamie County, IA",19,13,92728
2013,IA,"Scott County, IA",19,19,170385
2013,KS,"Johnson County, KS",20,53,566933
2013,KS,"Sedgwick County, KS",20,61,505415
2013,KS,"Shawnee County, KS",20,27,178831
2013,KS,"Wyandotte County, KS",20,34,160384
2013,KY,"Bell County, KY",21,11,27885
2013,KY,"Boone County, KY",21,10,124442
2013,KY,"Christian County, KY",21,18,74167
2013,KY,"Daviess County, KY",21,11,98218
2013,KY,"Fayette County, KY",21,32,308428
2013,KY,"Floyd County, KY",21,14,38728
2013,KY,"Hardin County, KY",21,14,108191
2013,KY,"Jefferson County, KY",21,111,756832
2013,KY,"Kenton County, KY",21,14,163145
2013,KY,"Madison County, KY",21,12,85590
2013,KY,"Pike County, KY",21,11,63380
2013,KY,"Pulaski County, KY",21,10,63907
2013,KY,"Warren County, KY",21,14,118370
2013,LA,"Acadia Parish, LA",22,12,62204
2013,LA,"Ascension Parish, LA",22,13,114393
2013,LA,"Bossier Parish, LA",22,22,123823
2013,LA,"Caddo Parish, LA",22,35,254887
2013,LA,"Calcasieu Parish, LA",22,35,195296
2013,LA,"East Baton Rouge Parish, LA",22,88,445227
2013,LA,"Jefferson Parish, LA",22,90,434767
2013,LA,"Lafayette Parish, LA",22,35,230845
2013,LA,"Lafourche Parish, LA",22,20,97141
2013,LA,"Livingston Parish, LA",22,22,134053
2013,LA,"Orleans Parish, LA",22,140,378715
2013,LA,"Ouachita Parish, LA",22,33,156220
2013,LA,"Rapides Parish, LA",22,20,132723
2013,LA,"Sabine Parish, LA",22,10,24235
2013,LA,"St. Charles Parish, LA",22,14,52617
2013,LA,"St. John the Baptist Parish, LA",22,23,43761
2013,LA,"St. Landry Parish, LA",22,15,83454
2013,LA,"St. Martin Parish, LA",22,10,52936
2013,LA,"St. Mary Parish, LA",22,18,53543
2013,LA,"St. Tammany Parish, LA",22,28,242333
2013,LA,"Tangipahoa Parish, LA",22,23,125412
2013,LA,"Terrebonne Parish, LA",22,21,112749
2013,LA,"Vermilion Parish, LA",22,12,59253
2013,LA,"Webster Parish, LA",22,10,40678
2013,ME,"Aroostook County, ME",23,12,70055
2013,ME,"Cumberland County, ME",23,22,285456
2013,ME,"Oxford County, ME",23,11,57277
2013,ME,"Penobscot County, ME",23,22,153364
2013,ME,"York County, ME",23,29,199431
2013,MD,"Anne Arundel County, MD",24,43,555743
2013,MD,"Baltimore County, MD",24,68,823015
2013,MD,"Carroll County, MD",24,16,167564
2013,MD,"Cecil County, MD",24,11,101913
2013,MD,"Charles County, MD",24,22,152864
2013,MD,"Frederick County, MD",24,23,241409
2013,MD,"Harford County, MD",24,20,249215
2013,MD,"Howard County, MD",24,12,304580
2013,MD,"Montgomery County, MD",24,26,1016677
2013,MD,"Prince George's County, MD",24,70,890081
2013,MD,"Queen Anne's County, MD",24,12,48517
2013,MD,"St. Mary's County, MD",24,12,109633
2013,MD,"Wicomico County, MD",24,10,100896
2013,MD,"Baltimore city, MD",24,195,622104
2013,MA,"Bristol County, MA",25,15,552780
2013,MA,"Essex County, MA",25,20,762550
2013,MA,"Hampden County, MA",25,34,467319
2013,MA,"Middlesex County, MA",25,25,1552802
2013,MA,"Norfolk County, MA",25,11,687802
2013,MA,"Plymouth County, MA",25,18,501915
2013,MA,"Suffolk County, MA",25,41,755503
2013,MA,"Worcester County, MA",25,30,809106
2013,MI,"Berrien County, MI",26,17,155252
2013,MI,"Calhoun County, MI",26,14,135012
2013,MI,"Eaton County, MI",26,10,108348
2013,MI,"Genesee County, MI",26,81,415376
2013,MI,"Ingham County, MI",26,20,282234
2013,MI,"Jackson County, MI",26,15,160369
2013,MI,"Kalamazoo County, MI",26,22,256725
2013,MI,"Kent County, MI",26,43,621700
2013,MI,"Livingston County, MI",26,14,184443
2013,MI,"Macomb County, MI",26,89,854769
2013,MI,"Monroe County, MI",26,14,150376
2013,MI,"Muskegon County, MI",26,19,171008
2013,MI,"Oakland County, MI",26,104,1231640
2013,MI,"Ottawa County, MI",26,16,272701
2013,MI,"Saginaw County, MI",26,34,196542
2013,MI,"St. Clair County, MI",26,14,160469
2013,MI,"Shiawassee County, MI",26,11,68900
2013,MI,"Washtenaw County, MI",26,22,354240
2013,MI,"Wayne County, MI",26,393,1775273
2013,MN,"Anoka County, MN",27,26,339534
2013,MN,"Dakota County, MN",27,18,408509
2013,MN,"Hennepin County, MN",27,97,1198778
2013,MN,"Otter Tail County, MN",27,13,57581
2013,MN,"Ramsey County, MN",27,32,526714
2013,MN,"St. Louis County, MN",27,16,200540
2013,MN,"Scott County, MN",27,11,137232
2013,MN,"Stearns County, MN",27,12,152092
2013,MN,"Washington County, MN",27,17,246603
2013,MN,"Wright County, MN",27,11,128470
2013,MS,"Alcorn County, MS",28,10,37316
2013,MS,"Bolivar County, MS",28,11,34049
2013,MS,"DeSoto County, MS",28,18,168240
2013,MS,"Forrest County, MS",28,14,77059
2013,MS,"Harrison County, MS",28,31,196500
2013,MS,"Hinds County, MS",28,64,244899
2013,MS,"Jackson County, MS",28,19,140450
2013,MS,"Jones County, MS",28,11,68961
2013,MS,"Lafayette County, MS",28,10,51318
2013,MS,"Lauderdale County, MS",28,19,80254
2013,MS,"Lincoln County, MS",28,10,34810
2013,MS,"Madison County, MS",28,12,100412
2013,MS,"Pike County, MS",28,11,40014
2013,MS,"Rankin County, MS",28,20,146767
2013,MS,"Warren County, MS",28,11,48218
2013,MS,"Washington County, MS",28,11,49688
2013,MO,"Boone County, MO",29,31,170773
2013,MO,"Cape Girardeau County, MO",29,10,77320
2013,MO,"Cass County, MO",29,12,100641
2013,MO,"Clay County, MO",29,27,230473
2013,MO,"Cole County, MO",29,13,76699
2013,MO,"Franklin County, MO",29,14,101816
2013,MO,"Greene County, MO",29,31,283870
2013,MO,"Howell County, MO",29,12,40393
2013,MO,"Jackson County, MO",29,153,679996
2013,MO,"Jasper County, MO",29,15,116398
2013,MO,"Jefferson County, MO",29,24,221396
2013,MO,"Platte County, MO",29,12,93310
2013,MO,"St. Charles County, MO",29,31,373495
2013,MO,"St. Francois County, MO",29,11,66215
2013,MO,"St. Louis County, MO",29,130,1001444
2013,MO,"St. Louis city, MO",29,87,318416
2013,MT,"Cascade County, MT",30,13,82384
2013,MT,"Flathead County, MT",30,18,93068
2013,MT,"Gallatin County, MT",30,15,94720
2013,MT,"Missoula County, MT",30,15,111807
2013,MT,"Yellowstone County, MT",30,28,154162
2013,NE,"Douglas County, NE",31,56,537256
2013,NE,"Lancaster County, NE",31,16,297036
2013,NV,"Clark County, NV",32,252,2027868
2013,NV,"Douglas County, NV",32,10,47118
2013,NV,"Elko County, NV",32,10,52384
2013,NV,"Lyon County, NV",32,13,51557
2013,NV,"Washoe County, NV",32,72,433731
2013,NV,"Carson City, NV",32,17,54080
2013,NH,"Hillsborough County, NH",33,31,403985
2013,NH,"Merrimack County, NH",33,10,146849
2013,NH,"Rockingham County, NH",33,15,299134
2013,NJ,"Atlantic County, NJ",34,16,275862
2013,NJ,"Bergen County, NJ",34,14,925328
2013,NJ,"Burlington County, NJ",34,20,450838
2013,NJ,"Camden County, NJ",34,57,512854
2013,NJ,"Essex County, NJ",34,124,789565
2013,NJ,"Gloucester County, NJ",34,17,290265
2013,NJ,"Hudson County, NJ",34,26,660282
2013,NJ,"Mercer County, NJ",34,38,370414
2013,NJ,"Middlesex County, NJ",34,24,828919
2013,NJ,"Monmouth County, NJ",34,17,629672
2013,NJ,"Morris County, NJ",34,18,499397
2013,NJ,"Ocean County, NJ",34,30,583414
2013,NJ,"Passaic County, NJ",34,32,505672
2013,NJ,"Union County, NJ",34,22,548256
2013,NJ,"Warren County, NJ",34,11,107379
2013,NM,"Bernalillo County, NM",35,109,674221
2013,NM,"Chaves County, NM",35,15,65823
2013,NM,"Dona Ana County, NM",35,19,213460
2013,NM,"Eddy County, NM",35,10,55471
2013,NM,"Lea County, NM",35,15,68062
2013,NM,"Otero County, NM",35,10,65616
2013,NM,"Rio Arriba County, NM",35,12,40072
2013,NM,"Sandoval County, NM",35,13,136575
2013,NM,"San Juan County, NM",35,20,126503
2013,NM,"Santa Fe County, NM",35,20,147423
2013,NM,"Valencia County, NM",35,10,76284
2013,NY,"Albany County, NY",36,14,306945
2013,NY,"Bronx County, NY",36,62,1418733
2013,NY,"Broome County, NY",36,11,197534
2013,NY,"Dutchess County, NY",36,25,296916
2013,NY,"Erie County, NY",36,68,919866
2013,NY,"Herkimer County, NY",36,11,64181
2013,NY,"Kings County, NY",36,123,2592149
2013,NY,"Monroe County, NY",36,39,749606
2013,NY,"Nassau County, NY",36,54,1352146
2013,NY,"New York County, NY",36,25,1626159
2013,NY,"Niagara County, NY",36,14,214249
2013,NY,"Oneida County, NY",36,24,233585
2013,NY,"Onondaga County, NY",36,35,468387
2013,NY,"Orange County, NY",36,20,375592
2013,NY,"Queens County, NY",36,51,2296175
2013,NY,"Saratoga County, NY",36,17,223865
2013,NY,"Suffolk County, NY",36,52,1499738
2013,NY,"Westchester County, NY",36,22,968802
2013,NC,"Alamance County, NC",37,20,154378
2013,NC,"Brunswick County, NC",37,15,115301
2013,NC,"Buncombe County, NC",37,40,247912
2013,NC,"Burke County, NC",37,16,89842
2013,NC,"Cabarrus County, NC",37,23,187226
2013,NC,"Caldwell County, NC",37,14,81990
2013,NC,"Catawba County, NC",37,19,154810
2013,NC,"Cleveland County, NC",37,12,97047
2013,NC,"Columbus County, NC",37,12,57246
2013,NC,"Cumberland County, NC",37,73,325871
2013,NC,"Davidson County, NC",37,23,163420
2013,NC,"Durham County, NC",37,39,288133
2013,NC,"Forsyth County, NC",37,38,361220
2013,NC,"Franklin County, NC",37,12,62260
2013,NC,"Gaston County, NC",37,25,209420
2013,NC,"Guilford County, NC",37,54,506610
2013,NC,"Halifax County, NC",37,12,53453
2013,NC,"Harnett County, NC",37,22,124987
2013,NC,"Haywood County, NC",37,10,59183
2013,NC,"Henderson County, NC",37,20,109540
2013,NC,"Iredell County, NC",37,15,164517
2013,NC,"Johnston County, NC",37,17,177967
2013,NC,"Lee County, NC",37,10,60266
2013,NC,"Lenoir County, NC",37,15,58914
2013,NC,"McDowell County, NC",37,10,44961
2013,NC,"Mecklenburg County, NC",37,100,990977
2013,NC,"Moore County, NC",37,16,91587
2013,NC,"New Hanover County, NC",37,20,213267
2013,NC,"Onslow County, NC",37,27,185220
2013,NC,"Pitt County, NC",37,16,174263
2013,NC,"Randolph County, NC",37,27,142577
2013,NC,"Robeson County, NC",37,28,134841
2013,NC,"Rowan County, NC",37,21,138323
2013,NC,"Rutherford County, NC",37,12,66956
2013,NC,"Stanly County, NC",37,17,60635
2013,NC,"Union County, NC",37,21,212756
2013,NC,"Vance County, NC",37,13,44808
2013,NC,"Wake County, NC",37,54,974289
2013,NC,"Wayne County, NC",37,19,124583
2013,NC,"Wilkes County, NC",37,12,69023
2013,NC,"Wilson County, NC",37,15,81667
2013,ND,"Williams County, ND",38,10,29595
2013,OH,"Ashtabula County, OH",39,13,99811
2013,OH,"Belmont County, OH",39,10,69571
2013,OH,"Butler County, OH",39,34,371272
2013,OH,"Clark County, OH",39,11,136167
2013,OH,"Clermont County, OH",39,19,200218
2013,OH,"Columbiana County, OH",39,16,105893
2013,OH,"Coshocton County, OH",39,11,36760
2013,OH,"Cuyahoga County, OH",39,155,1263154
2013,OH,"Fairfield County, OH",39,13,148867
2013,OH,"Franklin County, OH",39,159,1212263
2013,OH,"Greene County, OH",39,15,163204
2013,OH,"Hamilton County, OH",39,125,804520
2013,OH,"Jefferson County, OH",39,10,67964
2013,OH,"Lake County, OH",39,22,229857
