year,month,state,state full name,permit,permit_recheck,handgun,long_gun,other,multiple,totals
2019,2019-05,MP,Mariana Islands,0,0,7,7,2,1,17
2019,2019-05,MD,Maryland,3475,0,3385,3645,89,25,10904
2019,2019-05,MA,Massachusetts,11447,0,3759,2113,437,182,18007
2019,2019-05,MI,Michigan,19176,9,9057,5984,602,196,35352
2019,2019-05,MN,Minnesota,11487,26988,8570,7754,809,378,56564
2019,2019-05,MS,Mississippi,1613,0,6614,3553,353,495,15190
2019,2019-05,MO,Missouri,2492,0,15869,10448,1452,1048,34114
2019,2019-05,MT,Montana,1091,0,2747,3255,222,203,8603
2019,2019-05,NE,Nebraska,3146,85,67,1089,22,4,4495
2019,2019-05,NV,Nevada,2535,0,4128,2161,281,254,9769
2019,2019-05,NH,New Hampshire,1291,0,4079,2328,205,1,8193
2019,2019-05,NJ,New Jersey,0,0,4791,2545,219,0,7693
2019,2019-05,NM,New Mexico,1286,0,5564,3361,530,292,11856
2019,2019-05,NY,New York,3240,2861,8260,10090,1296,206,26731
2019,2019-05,NC,North Carolina,24202,141,1312,7798,989,180,38637
2019,2019-05,ND,North Dakota,468,0,1436,2033,106,75,4312
2019,2019-05,OH,Ohio,12245,154,17577,9758,1569,864,43850
2019,2019-05,OK,Oklahoma,3048,0,9704,6112,1055,1008,24627
2019,2019-05,OR,Oregon,5465,512,12305,8465,0,10,26970
2019,2019-05,PA,Pennsylvania,22289,0,38050,10807,13,0,72244
2019,2019-05,PR,Puerto Rico,0,0,2266,188,153,23,2653
2019,2019-05,RI,Rhode Island,0,0,941,515,96,169,1813
2019,2019-05,SC,South Carolina,9850,167,8332,3531,843,631,24977
2019,2019-05,SD,South Dakota,650,0,2148,2383,187,118,5792
2019,2019-05,TN,Tennessee,12526,0,20921,9885,1522,0,44913
2019,2019-05,TX,Texas,28928,0,38714,23587,3118,3993,107763
2019,2019-05,UT,Utah,19931,50188,3045,2849,289,0,77058
2019,2019-05,VT,Vermont,0,0,1333,1138,111,61,2659
2019,2019-05,VI,Virgin Islands,60,0,27,4,0,0,91
2019,2019-05,VA,Virginia,1205,53,17935,8821,2454,0,30515
2019,2019-05,WA,Washington,13988,147,18141,11217,4250,1202,53125
2019,2019-05,WV,West Virginia,2223,0,4787,3700,278,313,13173
2019,2019-05,WI,Wisconsin,7840,536,11997,8512,948,56,30307
2019,2019-05,WY,Wyoming,639,2,1740,1828,150,108,4793
2019,2019-04,AL,Alabama,26958,666,6747,4538,265,240,41146
2019,2019-04,AK,Alaska,243,10,2704,2605,323,215,6505
2019,2019-04,AZ,Arizona,6120,509,12985,6750,1280,731,30222
2019,2019-04,AR,Arkansas,3373,843,4951,4060,319,303,15812
2019,2019-04,CA,California,46004,0,37484,25895,4204,0,114466
2019,2019-04,CO,Colorado,7612,0,17199,11594,1470,1141,39433
2019,2019-04,CT,Connecticut,8167,485,4775,1792,500,0,15726
2019,2019-04,DE,Delaware,519,0,1687,1146,132,116,3807
2019,2019-04,DC,District of Columbia,282,0,122,1,0,2,409
2019,2019-04,FL,Florida,18613,0,48329,15125,3652,2130,93693
2019,2019-04,GA,Georgia,19573,0,12049,5798,608,438,40952
2019,2019-04,GU,Guam,0,0,88,46,11,5,150
2019,2019-04,HI,Hawaii,1207,0,0,0,0,0,1212
2019,2019-04,ID,Idaho,6608,2,3865,4118,379,238,16004
2019,2019-04,IL,Illinois,14158,360461,21307,8748,0,790,405464
2019,2019-04,IN,Indiana,41080,33562,18528,9718,1493,686,106096
2019,2019-04,IA,Iowa,5933,7113,200,1761,41,4,15144
2019,2019-04,KS,Kansas,1739,4,4737,3858,433,296,11933
2019,2019-04,KY,Kentucky,361715,0,10133,5989,390,452,381411
2019,2019-04,LA,Louisiana,2285,89,9196,5330,709,432,19650
2019,2019-04,ME,Maine,652,9,3134,2819,327,169,7375
2019,2019-04,MP,Mariana Islands,0,0,6,6,0,3,15
2019,2019-04,MD,Maryland,3839,0,3759,4478,120,35,12537
2019,2019-04,MA,Massachusetts,10866,4,3846,2280,455,175,17738
2019,2019-04,MI,Michigan,21511,16,10368,7277,798,229,40570
2019,2019-04,MN,Minnesota,15173,32947,10655,11570,1007,809,72720
2019,2019-04,MS,Mississippi,1831,0,7199,3936,341,305,15894
2019,2019-04,MO,Missouri,2835,0,15972,12020,1478,943,35825
2019,2019-04,MT,Montana,1417,0,2815,3704,242,266,9419
2019,2019-04,NE,Nebraska,3650,98,84,1318,20,5,5267
2019,2019-04,NV,Nevada,2524,0,4502,2535,315,258,10524
2019,2019-04,NH,New Hampshire,1312,0,4747,2873,207,3,9389
2019,2019-04,NJ,New Jersey,0,0,4819,2982,213,0,8173
2019,2019-04,NM,New Mexico,943,0,5808,3936,609,323,12483
2019,2019-04,NY,New York,3926,2835,8971,12724,1521,230,31154
2019,2019-04,NC,North Carolina,27292,236,1487,8892,980,184,42651
2019,2019-04,ND,North Dakota,438,0,1743,2524,131,99,5135
2019,2019-04,OH,Ohio,14338,202,22541,11994,2104,963,53819
2019,2019-04,OK,Oklahoma,3558,0,10608,7199,1334,888,26528
2019,2019-04,OR,Oregon,6320,524,13360,9875,0,11,30299
2019,2019-04,PA,Pennsylvania,24075,0,42418,12300,32,0,79853
2019,2019-04,PR,Puerto Rico,0,0,2135,162,91,17,2427
2019,2019-04,RI,Rhode Island,0,0,995,742,115,205,2175
2019,2019-04,SC,South Carolina,8347,286,9362,4050,702,369,24607
2019,2019-04,SD,South Dakota,706,0,2360,2870,193,172,6581
2019,2019-04,TN,Tennessee,14849,0,21848,10619,1224,0,48624
2019,2019-04,TX,Texas,28638,0,38994,24009,3451,2167,106112
2019,2019-04,UT,Utah,16689,52805,3365,3235,361,0,77263
2019,2019-04,VT,Vermont,0,0,1518,1485,122,91,3236
2019,2019-04,VI,Virgin Islands,82,0,24,5,1,2,114
2019,2019-04,VA,Virginia,1262,69,20270,10699,2692,0,35052
2019,2019-04,WA,Washington,16452,88,17631,10844,3139,873,53377
2019,2019-04,WV,West Virginia,2635,0,5819,4822,318,310,15583
2019,2019-04,WI,Wisconsin,9159,650,14617,12535,1127,52,38561
2019,2019-04,WY,Wyoming,459,14,1888,1906,153,136,4821
2019,2019-03,AL,Alabama,31811,619,9991,6439,348,360,51923
2019,2019-03,AK,Alaska,173,4,3117,2844,355,233,7136
2019,2019-03,AZ,Arizona,7564,484,15993,8497,1422,947,37340
2019,2019-03,AR,Arkansas,3605,1179,7948,5821,467,415,22246
2019,2019-03,CA,California,46812,0,42551,28146,4299,0,123056
2019,2019-03,CO,Colorado,7183,0,22511,13791,1720,1371,46915
2019,2019-03,CT,Connecticut,8604,434,6189,2344,789,0,18362
2019,2019-03,DE,Delaware,647,0,2407,1377,170,108,4985
2019,2019-03,DC,District of Columbia,300,0,112,5,0,0,417
2019,2019-03,FL,Florida,21078,0,59615,19429,3869,2526,114001
2019,2019-03,GA,Georgia,23338,0,19228,9131,784,713,56804
2019,2019-03,GU,Guam,0,0,123,53,13,6,195
2019,2019-03,HI,Hawaii,1126,0,0,0,0,0,1129
2019,2019-03,ID,Idaho,5908,1,5362,5161,502,334,18314
2019,2019-03,IL,Illinois,18595,313540,29438,13143,0,1302,376018
2019,2019-03,IN,Indiana,44867,8962,26630,13737,2005,985,98597
2019,2019-03,IA,Iowa,6953,9778,204,3014,55,5,20108
2019,2019-03,KS,Kansas,1688,3,7807,5590,693,415,17353
2019,2019-03,KY,Kentucky,350354,0,15646,8110,534,781,379268
2019,2019-03,LA,Louisiana,2106,83,13050,7148,892,583,25970
2019,2019-03,ME,Maine,703,1,4191,2992,380,210,8766
2019,2019-03,MP,Mariana Islands,0,0,8,8,2,0,18
2019,2019-03,MD,Maryland,4123,0,4288,6080,138,42,15083
2019,2019-03,MA,Massachusetts,11470,0,5079,3151,644,219,20670
2019,2019-03,MI,Michigan,24361,11,15403,10260,903,286,51698
2019,2019-03,MN,Minnesota,14888,33917,12098,11981,1307,538,75386
2019,2019-03,MS,Mississippi,1963,0,11180,6116,430,460,23090
2019,2019-03,MO,Missouri,3000,0,23939,17749,2160,1449,51487
2019,2019-03,MT,Montana,1290,0,3703,4218,351,310,11143
2019,2019-03,NE,Nebraska,4576,124,146,1913,27,5,6878
2019,2019-03,NV,Nevada,2657,0,6661,3114,446,393,13856
2019,2019-03,NH,New Hampshire,1508,0,6297,3374,254,0,11684
2019,2019-03,NJ,New Jersey,0,0,4579,3446,226,0,8410
2019,2019-03,NM,New Mexico,881,0,8137,5252,784,558,16850
2019,2019-03,NY,New York,3949,2328,10834,14996,1751,260,35004
2019,2019-03,NC,North Carolina,32987,84,1931,12758,1249,290,53896
2019,2019-03,ND,North Dakota,514,0,2191,2783,158,106,5990
2019,2019-03,OH,Ohio,16273,374,31090,17313,2208,1358,70826
2019,2019-03,OK,Oklahoma,3941,0,15423,9896,1416,1167,35704
2019,2019-03,OR,Oregon,5960,425,17208,12161,0,7,35949
2019,2019-03,PA,Pennsylvania,27864,0,60068,16921,29,0,105892
2019,2019-03,PR,Puerto Rico,0,0,2238,157,98,31,2554
2019,2019-03,RI,Rhode Island,0,0,1201,858,159,268,2640
2019,2019-03,SC,South Carolina,9467,116,13957,6268,843,821,33312
2019,2019-03,SD,South Dakota,682,0,3274,3450,228,215,8174
2019,2019-03,TN,Tennessee,19094,0,30728,15086,1463,0,66433
2019,2019-03,TX,Texas,34837,0,55222,31747,4092,2938,141056
2019,2019-03,UT,Utah,18552,53588,4876,4081,393,0,82398
2019,2019-03,VT,Vermont,0,0,2043,1693,220,82,4054
2019,2019-03,VI,Virgin Islands,109,0,28,3,0,0,140
2019,2019-03,VA,Virginia,1221,100,29043,14550,3547,0,48527
2019,2019-03,WA,Washington,18082,94,21158,13211,3329,998,61812
2019,2019-03,WV,West Virginia,2939,0,8633,6778,469,538,21859
2019,2019-03,WI,Wisconsin,9950,664,19952,15240,1283,54,47671
2019,2019-03,WY,Wyoming,338,9,2497,2314,199,138,5880
2019,2019-02,AL,Alabama,28831,332,8278,5353,302,451,46203
2019,2019-02,AK,Alaska,189,7,2261,1904,276,176,5233
2019,2019-02,AZ,Arizona,6444,452,13933,7135,1244,978,32776
2019,2019-02,AR,Arkansas,2930,789,7144,5251,357,576,20289
2019,2019-02,CA,California,33102,0,36424,22506,3932,0,96970
2019,2019-02,CO,Colorado,6987,0,18697,11731,1550,1168,40467
2019,2019-02,CT,Connecticut,6697,412,5459,1818,654,0,15040
2019,2019-02,DE,Delaware,418,0,1698,1208,124,76,3682
2019,2019-02,DC,District of Columbia,267,0,88,4,0,0,364
2019,2019-02,FL,Florida,18437,0,51711,17833,3649,2315,101991
2019,2019-02,GA,Georgia,19711,0,16172,7742,680,734,48900
2019,2019-02,GU,Guam,0,0,113,51,10,4,178
2019,2019-02,HI,Hawaii,1028,0,0,0,0,0,1032
2019,2019-02,ID,Idaho,7835,0,3887,3548,394,292,16965
2019,2019-02,IL,Illinois,14499,139042,24870,11381,0,1094,190886
2019,2019-02,IN,Indiana,29574,5893,21297,11157,1623,854,71892
2019,2019-02,IA,Iowa,5491,7437,153,1935,60,6,15181
2019,2019-02,KS,Kansas,1909,5,6271,4688,593,467,15224
2019,2019-02,KY,Kentucky,303739,0,12027,7182,443,932,328572
2019,2019-02,LA,Louisiana,2491,119,11056,6849,727,637,24345
2019,2019-02,ME,Maine,673,2,2989,2352,308,163,6794
2019,2019-02,MP,Mariana Islands,0,0,10,7,1,1,19
2019,2019-02,MD,Maryland,3183,0,3822,4613,124,62,12190
2019,2019-02,MA,Massachusetts,11007,0,4359,2428,555,177,18604
2019,2019-02,MI,Michigan,18930,5,11272,7497,702,241,39073
2019,2019-02,MN,Minnesota,9567,24440,7938,7215,889,349,50984
2019,2019-02,MS,Mississippi,1845,0,9790,5717,393,488,21681
2019,2019-02,MO,Missouri,2326,0,19884,13773,1688,1308,42502
2019,2019-02,MT,Montana,1167,64,2391,2730,254,337,8224
2019,2019-02,NE,Nebraska,4029,81,122,1428,26,2,5759
2019,2019-02,NV,Nevada,2366,0,5541,2524,353,293,11643
2019,2019-02,NH,New Hampshire,1301,0,5793,2713,230,0,10213
2019,2019-02,NJ,New Jersey,0,0,3794,2949,174,0,7030
2019,2019-02,NM,New Mexico,814,0,6890,4371,673,620,14727
2019,2019-02,NY,New York,2767,2104,8914,11566,1726,199,28043
2019,2019-02,NC,North Carolina,29866,2,1620,11335,1083,310,49154
2019,2019-02,ND,North Dakota,461,0,1514,1981,131,80,4420
2019,2019-02,OH,Ohio,12403,337,25652,13985,1635,1123,57518
2019,2019-02,OK,Oklahoma,4255,0,13014,8165,1318,1126,32166
2019,2019-02,OR,Oregon,4543,370,14214,9428,0,10,28726
2019,2019-02,PA,Pennsylvania,22785,0,47570,13297,17,0,84567
2019,2019-02,PR,Puerto Rico,0,0,2129,154,83,28,2406
2019,2019-02,RI,Rhode Island,0,0,1043,624,134,198,2105
2019,2019-02,SC,South Carolina,7749,85,12375,5724,760,833,29811
2019,2019-02,SD,South Dakota,663,0,2701,2790,243,187,6992
2019,2019-02,TN,Tennessee,19935,0,27213,14058,1500,0,62785
2019,2019-02,TX,Texas,37469,0,49130,28709,3663,3149,135931
2019,2019-02,UT,Utah,14151,5720,3463,3018,317,0,27648
2019,2019-02,VT,Vermont,0,0,1545,1373,163,71,3172
2019,2019-02,VI,Virgin Islands,72,0,46,1,1,0,120
2019,2019-02,VA,Virginia,1094,57,24579,12572,3168,0,41532
2019,2019-02,WA,Washington,13583,31,15775,10106,2927,910,47674
2019,2019-02,WV,West Virginia,2455,0,7011,5575,384,677,18810
2019,2019-02,WI,Wisconsin,8810,496,13838,9899,1017,62,34612
2019,2019-02,WY,Wyoming,439,11,1900,1791,168,118,4842
2019,2019-01,AL,Alabama,29977,266,6671,5507,343,260,44989
2019,2019-01,AK,Alaska,249,10,1877,1685,290,139,4582
2019,2019-01,AZ,Arizona,6004,533,11710,6865,1255,675,29039
2019,2019-01,AR,Arkansas,2917,921,5108,5175,401,335,17258
2019,2019-01,CA,California,34585,0,35861,23195,4035,0,98502
2019,2019-01,CO,Colorado,7292,0,16417,11575,1796,996,38491
2019,2019-01,CT,Connecticut,7748,475,5368,1945,788,0,16324
2019,2019-01,DE,Delaware,558,0,1684,1473,141,70,4119
2019,2019-01,DC,District of Columbia,253,0,101,5,0,1,360
2019,2019-01,FL,Florida,18964,0,47372,18749,3651,2132,97486
2019,2019-01,GA,Georgia,21575,0,11780,7535,670,462,44839
2019,2019-01,GU,Guam,0,0,122,42,11,6,181
2019,2019-01,HI,Hawaii,1064,1,0,0,0,0,1068
2019,2019-01,ID,Idaho,5153,12,3522,3602,414,176,13634
2019,2019-01,IL,Illinois,16976,281803,21587,10082,0,877,331325
2019,2019-01,IN,Indiana,107476,21459,17265,10423,1738,681,160140
2019,2019-01,IA,Iowa,6401,7499,128,1887,68,0,16067
2019,2019-01,KS,Kansas,1982,9,5269,4584,688,294,13767
2019,2019-01,KY,Kentucky,290432,0,8170,6213,510,450,308573
2019,2019-01,LA,Louisiana,2357,139,8961,7473,844,460,21945
2019,2019-01,ME,Maine,862,9,2652,2333,407,165,6682
2019,2019-01,MP,Mariana Islands,0,0,9,11,4,1,25
2019,2019-01,MD,Maryland,2758,0,4254,4473,100,27,11976
2019,2019-01,MA,Massachusetts,12279,0,4016,2644,574,198,19812
2019,2019-01,MI,Michigan,19011,17,8674,6844,800,175,35884
2019,2019-01,MN,Minnesota,11526,24574,8031,7106,1078,345,53145
2019,2019-01,MS,Mississippi,1777,0,6833,5707,371,305,17416
2019,2019-01,MO,Missouri,2194,0,16244,12657,1805,868,36657
2019,2019-01,MT,Montana,1206,90,2097,2753,278,201,7695
2019,2019-01,NE,Nebraska,4449,255,125,1711,32,3,6635
2019,2019-01,NV,Nevada,2439,0,5001,2386,407,257,10920
2019,2019-01,NH,New Hampshire,1408,0,4672,2529,118,1,9156
2019,2019-01,NJ,New Jersey,0,0,3508,3084,170,0,6892
2019,2019-01,NM,New Mexico,979,0,4987,3778,657,289,11571
2019,2019-01,NY,New York,3838,2172,9271,11257,1804,230,29388
2019,2019-01,NC,North Carolina,29088,0,1409,10951,1148,201,46230
2019,2019-01,ND,North Dakota,582,0,1425,2015,147,102,4459
2019,2019-01,OH,Ohio,13134,738,19573,12290,1648,828,49856
2019,2019-01,OK,Oklahoma,4889,0,10411,8202,1419,813,28793
2019,2019-01,OR,Oregon,5296,369,13630,9117,0,11,28668
2019,2019-01,PA,Pennsylvania,24429,0,40144,11833,7,0,77420
2019,2019-01,PR,Puerto Rico,0,0,2030,156,111,42,2368
2019,2019-01,RI,Rhode Island,0,0,1054,662,96,167,2093
2019,2019-01,SC,South Carolina,5528,82,9696,5459,824,340,23546
2019,2019-01,SD,South Dakota,1204,0,2154,2808,222,127,6803
2019,2019-01,TN,Tennessee,20155,0,22848,13776,1315,0,58167
2019,2019-01,TX,Texas,37167,0,39240,27842,3727,2179,119902
2019,2019-01,UT,Utah,18110,23,3017,2834,344,0,25082
2019,2019-01,VT,Vermont,0,0,1124,1092,133,50,2417
2019,2019-01,VI,Virgin Islands,84,0,41,2,0,0,127
2019,2019-01,VA,Virginia,1061,118,20600,12813,3209,0,37857
2019,2019-01,WA,Washington,18889,53,17487,10889,3622,863,56051
2019,2019-01,WV,West Virginia,2438,0,5355,4964,379,382,15320
2019,2019-01,WI,Wisconsin,11124,300,12204,9154,1310,43,34545
2019,2019-01,WY,Wyoming,357,11,1530,1621,175,99,4075
2018,2018-12,AL,Alabama,26029,242,11463,13578,464,417,54383
2018,2018-12,AK,Alaska,215,11,2956,3278,312,155,7251
2018,2018-12,AZ,Arizona,4732,394,15533,11436,1451,874,36275
2018,2018-12,AR,Arkansas,2498,806,8138,11736,369,398,26272
2018,2018-12,CA,California,30754,0,40445,34180,3808,0,110017
2018,2018-12,CO,Colorado,5636,0,22627,18734,1874,1343,50544
2018,2018-12,CT,Connecticut,6433,329,5904,2506,947,0,16119
2018,2018-12,DE,Delaware,179,0,1932,2503,169,83,5024
2018,2018-12,DC,District of Columbia,147,0,71,4,0,1,223
2018,2018-12,FL,Florida,16478,0,60210,30598,4131,2584,120419
2018,2018-12,GA,Georgia,16029,0,19241,18475,842,809,58400
2018,2018-12,GU,Guam,0,0,126,62,13,4,205
2018,2018-12,HI,Hawaii,1105,0,0,0,0,0,1106
2018,2018-12,ID,Idaho,5793,33,5667,6949,442,278,19937
2018,2018-12,IL,Illinois,12795,246015,26943,15297,0,981,302031
2018,2018-12,IN,Indiana,24021,4786,24824,18824,2088,995,76653
2018,2018-12,IA,Iowa,6782,5613,262,4392,70,7,17188
2018,2018-12,KS,Kansas,1450,5,7418,8702,695,440,19707
2018,2018-12,KY,Kentucky,371756,0,14189,14309,581,618,404143
2018,2018-12,LA,Louisiana,2123,180,13856,17376,910,771,37030
2018,2018-12,ME,Maine,491,2,3783,4282,377,226,9349
2018,2018-12,MP,Mariana Islands,0,0,3,7,0,0,10
2018,2018-12,MD,Maryland,1974,0,4500,7309,102,48,14251
2018,2018-12,MA,Massachusetts,9421,0,4492,3178,558,156,17968
2018,2018-12,MI,Michigan,16890,8,12897,13972,901,257,45271
2018,2018-12,MN,Minnesota,10587,23746,9144,11057,1032,430,56506
2018,2018-12,MS,Mississippi,1566,0,11557,14731,469,543,31697
2018,2018-12,MO,Missouri,1949,0,24730,23584,2058,1305,56347
2018,2018-12,MT,Montana,993,1,3744,5291,286,236,11523
2018,2018-12,NE,Nebraska,4158,112,160,3331,33,10,7870
2018,2018-12,NV,Nevada,1965,0,5889,3993,429,308,13017
2018,2018-12,NH,New Hampshire,1090,0,5845,3977,175,1,11247
2018,2018-12,NJ,New Jersey,0,0,3432,4099,128,0,7784
2018,2018-12,NM,New Mexico,615,0,6858,6580,695,335,15956
2018,2018-12,NY,New York,2584,1994,9675,19234,1733,249,36322
2018,2018-12,NC,North Carolina,21349,0,2367,22327,1265,239,51028
2018,2018-12,ND,North Dakota,365,0,1853,3144,132,100,5805
2018,2018-12,OH,Ohio,11684,334,30746,25012,1863,1227,72587
2018,2018-12,OK,Oklahoma,3183,0,15708,16053,1492,1128,40599
2018,2018-12,OR,Oregon,4319,338,16985,14374,0,5,36216
2018,2018-12,PA,Pennsylvania,22247,0,54857,20732,18,0,98737
2018,2018-12,PR,Puerto Rico,0,0,2026,215,113,24,2395
2018,2018-12,RI,Rhode Island,0,0,1069,770,99,162,2196
2018,2018-12,SC,South Carolina,3258,73,13465,11856,1084,525,31823
2018,2018-12,SD,South Dakota,975,0,2913,4497,215,188,9052
2018,2018-12,TN,Tennessee,12652,0,34499,26987,1847,0,76042
2018,2018-12,TX,Texas,28161,0,62560,56919,4482,3138,165244
2018,2018-12,UT,Utah,10806,127,5369,7214,477,0,24726
2018,2018-12,VT,Vermont,0,0,1620,1871,142,79,3729
2018,2018-12,VI,Virgin Islands,87,0,27,4,1,3,122
2018,2018-12,VA,Virginia,1107,56,26129,22048,3524,0,52942
2018,2018-12,WA,Washington,15301,60,23131,20690,5796,1342,70974
2018,2018-12,WV,West Virginia,1594,0,9693,10824,464,503,24786
2018,2018-12,WI,Wisconsin,11222,0,16181,14362,1363,54,43572
2018,2018-12,WY,Wyoming,378,8,2653,3033,166,144,6666
2018,2018-11,AL,Alabama,22477,17,8408,10303,357,1153,45345
2018,2018-11,AK,Alaska,184,11,2707,2827,360,197,6645
2018,2018-11,AZ,Arizona,4537,380,12412,8886,1139,879,30385
2018,2018-11,AR,Arkansas,2739,1163,5739,10196,300,914,24475
2018,2018-11,CA,California,33942,0,36997,30913,3606,0,106380
2018,2018-11,CO,Colorado,6330,0,18926,15702,1547,1238,44094
2018,2018-11,CT,Connecticut,6103,376,5078,2331,863,0,14751
2018,2018-11,DE,Delaware,176,0,1578,2082,124,73,4178
2018,2018-11,DC,District of Columbia,207,0,80,3,0,0,290
2018,2018-11,FL,Florida,16036,0,51850,23876,3502,3545,105975
2018,2018-11,GA,Georgia,16456,0,13770,13749,654,1466,49784
2018,2018-11,GU,Guam,0,0,120,49,15,6,191
2018,2018-11,HI,Hawaii,1186,0,0,0,0,0,1188
2018,2018-11,ID,Idaho,4223,3,4077,5851,422,254,15793
2018,2018-11,IL,Illinois,14214,244550,22978,14038,0,1130,296910
2018,2018-11,IN,Indiana,23053,2968,20522,18723,1533,996,69171
2018,2018-11,IA,Iowa,6284,5944,303,4319,36,7,17001
2018,2018-11,KS,Kansas,1872,2,5885,7334,459,765,17477
2018,2018-11,KY,Kentucky,393953,0,10506,12670,437,888,422343
2018,2018-11,LA,Louisiana,2264,202,10242,14336,788,2278,32383
2018,2018-11,ME,Maine,556,4,2661,3768,313,210,7769
2018,2018-11,MP,Mariana Islands,0,0,5,7,0,0,12
2018,2018-11,MD,Maryland,1988,1,3979,7150,137,40,13684
2018,2018-11,MA,Massachusetts,11027,0,4334,3194,532,178,19392
2018,2018-11,MI,Michigan,17114,9,11474,17534,596,210,47460
2018,2018-11,MN,Minnesota,9891,19827,6691,10900,704,291,48884
2018,2018-11,MS,Mississippi,1569,0,7650,11816,379,1352,26230
2018,2018-11,MO,Missouri,1935,0,19158,21908,1551,2158,50096
2018,2018-11,MT,Montana,990,0,2727,4603,274,251,10113
2018,2018-11,NE,Nebraska,3951,68,198,2964,32,7,7306
2018,2018-11,NV,Nevada,1765,0,4806,3132,349,270,10787
2018,2018-11,NH,New Hampshire,1123,0,5051,3514,95,0,10049
2018,2018-11,NJ,New Jersey,0,0,3297,3769,150,0,7339
2018,2018-11,NM,New Mexico,958,0,5731,5331,604,536,14338
2018,2018-11,NY,New York,2707,2190,8290,18315,1436,228,33969
2018,2018-11,NC,North Carolina,21929,0,2159,18381,927,288,47992
2018,2018-11,ND,North Dakota,463,0,1655,3274,147,115,5861
2018,2018-11,OH,Ohio,12779,392,25372,26274,1615,1241,69894
2018,2018-11,OK,Oklahoma,3635,0,12669,14074,1240,1915,37716
2018,2018-11,OR,Oregon,4518,415,14426,12344,0,5,31878
2018,2018-11,PA,Pennsylvania,22376,0,49328,20463,24,0,93168
2018,2018-11,PR,Puerto Rico,0,0,2611,227,130,30,3014
2018,2018-11,RI,Rhode Island,0,0,1020,727,121,166,2134
2018,2018-11,SC,South Carolina,3681,119,10229,9329,891,946,27082
2018,2018-11,SD,South Dakota,1139,0,2637,4907,216,166,9456
2018,2018-11,TN,Tennessee,19447,0,27015,22267,2998,0,71786
2018,2018-11,TX,Texas,29090,0,44763,43276,3437,9604,141813
2018,2018-11,UT,Utah,10423,73,3989,5599,325,0,21266
2018,2018-11,VT,Vermont,0,0,1094,1690,120,54,2964
2018,2018-11,VI,Virgin Islands,66,0,42,6,0,3,117
2018,2018-11,VA,Virginia,1263,79,22204,19747,3138,0,46478
2018,2018-11,WA,Washington,14217,52,20113,19136,5557,1389,65316
2018,2018-11,WV,West Virginia,1806,0,6450,10648,330,424,22695
2018,2018-11,WI,Wisconsin,11651,0,14769,17342,939,41,45446
2018,2018-11,WY,Wyoming,369,5,1933,2532,144,121,5442
2018,2018-10,AL,Alabama,23244,1,5218,5918,229,279,37123
2018,2018-10,AK,Alaska,141,11,3034,3245,327,286,7768
2018,2018-10,AZ,Arizona,5078,429,9886,6427,980,594,25560
2018,2018-10,AR,Arkansas,4415,597,4312,6792,220,347,19762
2018,2018-10,CA,California,42223,0,32567,23213,2738,0,101623
2018,2018-10,CO,Colorado,7004,0,15101,13079,1111,935,37586
2018,2018-10,CT,Connecticut,6875,413,4575,1979,635,0,14477
2018,2018-10,DE,Delaware,138,0,1420,1512,92,98,3418
